"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","Class"
"  2.7961361534"," -3.242668991","  8.41455447"," -4.7189544303"," -0.6245202666","  1.68921677","  2.8463514106"," -2.7099409037","  2.1476281545"," -2.515628788"," -2.464225340"," 1.5907994698"," -0.280072003","  1.708087776","  2.562784509","-4.815277945"," -0.249822187"," -1.6458937391","  0.531617516"," -0.083065797","-1.2796029561"," 0.098637169","-0.7299285905"," -1.851101036","-0.434946385","  0.136791647","  0.791631002"," -0.3438299174","-0.629179194"," -1.7054175471","-1.571548511"," 1.2039280662"," 1.209939454"," 1.120813103"," 0.746601768","-0.532015508"," 0.729069468","-1.2381951546","-1.244155952","-1.0540684805","-1.082094284","-0.7877194538","-0.996223911","-0.865672245","-0.6709590135","-0.2257260072"," 0.581658899"," 1.665968684","-0.2569293601"," 2.405329669"," 2.880978627"," 0.6480783047","-2.6029908509","-2.060714660"," 1.830284930"," 2.4011600716","-0.5830011656"," 0.1424211605"," 0.201678245"," 2.2615247053"," 0.215441856"," 3.028513218"," 1.394372896","-0.2810477366","-2.7670707733"," 0.5601759325","-0.073809905"," 2.448421952","-0.756782257"," 0.1867922660","-5.122783692"," 0.011446118"," 2.2087442e+00","-0.4421396039"," 3.3396340896"," 1.131043577"," 1.141600511"," 1.458895595","-2.2717492e+00","-1.845781463","-1.5522474665","-0.027914339"," 0.93421143307","-0.87896602420"," 1.2553705349","-1.8439719755","-0.8533449502","-1.0812448633","-0.0828151877","-0.7008373430","-2.3630404363","-1.83368364607","-1.6006191885","-0.4097058574"," 0.2609795532","-0.5101396585"," 0.43945265319"," 0.54542730862"," 3.0753660628","-8.2572837e-16","normal"
"-37.6529033890","-20.074342609","  2.33363319"," 17.4838389716","-12.0336685089","  4.89771636","  1.3798909682","  1.8223300353"," -1.3920284985"," -0.986277772"," -0.203608661","-8.7723121232"," -5.145958399","  1.126533482","  0.423591651"," 4.053507044","  1.472990133","-14.9689695235","  9.236385142"," -6.963214893","-9.5792110364","-4.366812909"," 0.1706339738"," -1.355701292"," 3.517197328","  4.723674126","  3.054897184","  0.7669122915"," 3.615915839"," -1.4386456948","-3.932325606","-2.5058873175"," 0.526794472"," 0.418064434","-1.078219153"," 1.119352320"," 0.970052902","-0.8602781067","-1.586802309","-1.4651812768"," 0.729207960"," 2.0728972757"," 1.288079951"," 0.046321934"," 1.3355438986","-0.5774925502","-0.311301079","-0.814282639","-1.1075325958"," 1.080255854","-0.741261323","-1.0354769749"," 1.1993276227"," 0.034961304"," 0.825499583"," 0.0310422029","-0.5269173224"," 0.3685835041","-0.188068462"," 0.0595056375"," 0.273534975"," 0.220827486","-0.169935484","-0.1713133921"," 0.1864319452"," 0.5123677819"," 0.078448253","-0.585293084"," 0.193570491","-0.4501350874","-0.121710853"," 0.850346287","-3.6743627e-01","-0.1262283349","-0.3908875204","-0.240637343"," 0.105584207","-0.249458028","-4.9113254e-01"," 0.126851207","-0.0651826923"," 0.086618843","-0.26434123201"," 0.38886155642"," 0.2549613266"," 0.2343349354","-0.0660143212","-0.1691852969"," 0.0858614654"," 0.2443816114"," 0.1256188286","-0.07563824370","-0.2166466319"," 0.0595739727"," 0.0138702439","-0.0785737967","-0.03707684409","-0.06888730003","-0.0374799157","-1.0217521e-15","normal"
" 10.1220262894"," -0.315304404","  8.10437735","  6.0369351434","  1.8943421454"," -3.62905901","  2.0663370333"," -0.8316069502"," -0.2739903224"," -1.285695054"," -0.645773186"," 0.0060846138"," -2.761702432"," -0.464800661","  1.040460740","-0.492490349","  0.987182630"," -0.0524192685"," -0.112379672"," -1.068423436"," 0.4642470034"," 0.968000046"," 0.7695722179","  0.023822182"," 0.784942402"," -0.071799752","  0.640896577","  0.3099416855"," 0.448268976"," -1.1912708260","-0.589327198"," 0.8576355749"," 1.595225500","-0.819503058"," 0.932373326"," 1.106483364","-0.445312842"," 0.4957180698"," 1.483434720"," 0.6050990999","-0.051496683","-0.5934937765"," 1.035383410","-1.081505949"," 1.0557718811","-0.2964332724","-0.342766021","-0.529369338"," 0.7852977801","-1.100341522","-0.381244078"," 0.6254175453"," 0.6571659405","-0.906582326"," 0.981459410","-0.7445288543","-0.9384213794"," 0.6354881690"," 1.409547639","-0.5156883698","-0.041160014","-0.152919488","-1.336471231"," 0.4451786072","-0.4413950608","-0.0650585834"," 2.138026519","-0.734221933","-1.246127957"," 0.2842711317","-0.026264038"," 0.352572989","-4.2865668e-01"," 0.4061801047"," 0.2330635378"," 0.738939891","-1.218455577"," 0.253852880"," 2.8637763e-01"," 0.089865774"," 0.2189302854"," 0.088754153"," 1.25456595705","-0.26557426146","-0.9356631020"," 1.0744606260","-1.1135759419"," 0.3924653837","-2.2641799821","-2.9421884184"," 2.5316175378","-2.82459178160"," 0.6412598814","-0.5254356130"," 2.4041767268"," 0.1823778307"," 4.54745987318","-2.98386600275","-0.0301108853"," 4.3185941e-15","normal"
" -3.0266613913"," -2.555873507","  2.78075254"," -6.9858279722"," -2.2011955822","  3.84264633"," -2.4872445935","  1.0654516103"," -0.6573352299"," -2.237103307","  1.445090029"," 0.9490365230","  2.664242050"," -0.459490292"," -4.740630787"," 1.665433811","  0.155358178","  2.7768948020"," -1.620754444","  0.692854830","-3.2147737565","-0.944396256"," 0.4439877342"," -2.623967810"," 0.440058865","  0.186659329"," -0.539638316"," -1.2762543483","-0.083883188"," -0.1651510630"," 1.410120459","-4.1029072983"," 0.860437733","-1.160216348","-0.170868509","-3.008699363"," 3.101196715","-2.6493545217"," 3.741910065"," 1.0295742327","-2.775805832"," 1.2076654982"," 3.105280151","-2.910417614"," 3.9115714035","-2.7010253808","-1.942834991"," 0.794706757"," 1.6993323576","-3.399898491"," 0.213407707"," 0.1906343280"," 2.7394665516","-0.737878595","-2.253483067","-0.0815713377","-1.4704105620","-3.0201657990"," 3.108839295"," 0.5753704140","-0.080736088"," 0.894564069","-0.744315138"," 1.3168425709","-0.6370801426"," 0.5609876120","-2.438840406"," 1.507926508","-2.820191877","-2.4357582717","-0.264686091"," 2.338497561","-9.3850624e-01","-2.5794370619","-0.2102063911","-4.017245882","-0.680703434"," 0.925612724"," 2.3340700e-01","-0.243723669"," 1.4667535731","-2.086051010"," 1.87265874179"," 2.02401176986","-0.5540118099","-0.0088900817","-0.9564203800"," 3.0135108498"," 1.4160653392","-1.2154080345","-1.6886782160","-0.52876471899"," 1.0297806882","-0.7063378265","-0.4765933529"," 0.0222959683"," 0.11012861381"," 0.63347373886"," 0.4889075519","-2.7707871e-15","normal"
"  3.0919091902"," -3.487789007","  9.25011438"," -6.3529550417","  0.0023770566","  4.41005341"," -3.2709236348"," -1.9615692956","  3.2710518508"," -0.416626479","  3.289198560","-1.0244198144","  2.081269987","  4.177278108","  3.252230863"," 1.843036194"," -2.848911823","  1.2556308075","  2.034419169"," -0.571933205","-1.9894262507","-2.886604204","-0.4552683010"," -2.490365178"," 1.327746912"," -0.195162727","  0.589145245","  0.4344631585","-2.451354196","  0.7493513862","-0.979858050"," 3.3863488901","-0.934862292","-1.618718026","-2.150565882","-0.804414598","-4.024063789","-3.6987410293","-1.741313523"," 8.0312664875","-1.781666081","-1.3282497067"," 0.866450916"," 2.554238124"," 4.1853605624","-1.3009674422"," 3.161875080","-0.095477178"," 4.1483493699"," 2.359918273","-3.922366256"," 2.8933343720"," 1.3264888480","-0.512469875","-1.063694384"," 0.4640666728"," 0.0159885173"," 2.7987327036","-0.470234559","-5.1587335730","-0.486790419","-0.025678619"," 2.285033510"," 0.3030063225"," 3.2064249594","-0.4298620856","-1.452714125","-1.634719551","-2.579704819","-1.8687562383","-0.662173103","-1.184949532","-1.6238930e+00"," 1.0813157058"," 0.8789193206"," 3.288508889","-0.202952214"," 0.505393590","-9.4204030e-01","-0.398804064"," 0.3984243462","-0.887277834"," 1.35581051611","-1.17408451126"," 0.6187524818","-0.2079198285"," 1.4783125612"," 0.1079840735"," 1.2572910661"," 0.8755420268","-0.3571205739","-0.71396395438"," 0.4418243501"," 0.6474360495","-0.3620449989"," 0.0264252425"," 0.27847789946"," 0.07388560983","-0.0478883018","-1.5289419e-15","normal"
" -0.7825315062"," -0.407722869","  1.24321234"," -2.3626553009"," -0.2951318641","  3.39944875"," -4.1953310928","  0.8091750704"," -1.7411069009"," -3.857487306"," -1.324066432"," 0.7385226737","  0.912580687"," -0.438049739"," -0.741532281","-1.009183359","  0.147313698","  0.3944046526"," -1.690147752"," -1.313316874","-2.6564449834","-0.699475233"," 0.3858206902"," -0.773313645","-0.463590548","  0.391079157"," -0.807012908","  0.2540213901","-0.337121215","  0.1635505876"," 0.306596413","-0.3514995909"," 1.146283728"," 0.103556748"," 0.647643009","-0.280378792"," 1.696551997","-2.4689878476"," 2.452336713","-0.8409557054","-2.275041829"," 0.2488628366"," 2.325812923","-3.944252634","-0.1974224995","-1.3838052852"," 1.069810971"," 2.175173598","-0.7547246609","-0.643636061","-0.987047173","-0.5938531128","-2.4146234910","-1.850239148"," 2.491175417","-1.5469623949","-3.3439424709","-1.7105112307","-1.882307716"," 0.0039762015"," 1.067205459","-0.201268208"," 1.972800363","-1.8808618842","-0.4911005370","-2.9972458985"," 1.948117431","-0.846274236","-2.720621326","-0.8336865152","-0.342070291","-2.210304463"," 1.8185474e+00","-0.0671187085"," 0.0821482333"," 2.356786121"," 0.817569193","-0.470680862"," 2.7216442e-01","-0.962089068"," 2.4742594999","-0.259952775","-6.81679930644","-1.91040960221","-3.6287416306","-0.9254480107","-0.2868902342"," 1.2620649685","-0.4072403366"," 1.0694493547"," 0.5600847176"," 0.20005334036"," 1.2277360249","-0.2083290907","-0.6103704883","-0.2363159876"," 0.16276131905"," 0.10657595560","-0.0798383494","-4.4699487e-15","normal"
" -0.6478932551"," -3.467260027","  4.44079499"," -7.6790167232"," -0.2407182313","  5.74588368"," -3.3942333881"," -0.7460560465","  0.8927366622"," -0.976685457","  2.642482644","-2.6421312180","  2.800006412","  0.540225151"," -0.235979832"," 1.918073296"," -1.231553781"," -0.2883275676","  1.344300871","  1.241170106"," 2.8502542930"," 0.229005855","-0.2088608801","  0.857183669"," 1.735713829","  0.517748853","  0.463568159"," -0.1013579041"," 0.588435805"," -0.1675064937"," 1.068524957","-3.3770360417","-0.966838315","-1.284538876"," 0.590623039","-0.116812947"," 1.143740029"," 1.5422941427"," 1.225710379","-0.6599269821"," 2.423435019","-0.1287378758","-2.954225459"," 0.308294415"," 2.2114885857"," 2.8783328522"," 0.188561669"," 0.538251302","-0.8554965698"," 0.150682284"," 1.300660570","-1.5746154193"," 3.1194154981"," 1.478259238"," 0.052243778"," 1.9842564184","-1.2038894523"," 0.0362494943"," 0.118186331"," 0.9511762435"," 1.166049308","-0.017003790","-0.948504432","-4.0675764434","-0.8922424427"," 3.2156619874","-0.440782983"," 2.117758873","-5.890414268"," 1.9351330904","-2.440718648","-0.467979318"," 2.3545528e+00"," 1.2500425343"," 2.3337292411"," 0.219239899","-0.257245865"," 0.229408935"," 3.6120871e+00"," 4.099162160","-1.0545923184"," 1.888058326","-0.72719237296","-0.89948455534"," 1.2683179742"," 1.0720373245"," 3.2483347290"," 0.8488531750"," 0.0498596251","-0.1128597624"," 0.8797167437","-0.76350140174"," 0.3451784091"," 0.5722089424","-0.5508906121"," 0.7197985738","-0.25501746775","-0.19113559912","-0.6145665789","-4.5744658e-15","normal"
"  4.8040685953"," -2.584711405","  6.85497012"," -2.4859689771"," -1.6341383246"," -2.88459124","  4.4768082575","  4.1971217235"," -3.0297766649","  0.277952913","  4.865500076"," 0.0997284334"," -3.900524382","-13.095023904"," -8.454842292","21.327710821"," 12.314716422","  2.3024098555","  1.350513267","  1.630897756"," 2.4601041094"," 2.441967936"," 4.0719264352","  0.122633908","-1.280007688"," -1.198044454","  1.234830936"," -3.4274613274","-0.036196119"," -1.3657244451","-3.438799318"," 2.9585284968","-3.652107620"," 2.155522719"," 2.407494965","-2.372262185","-3.132581641","-1.9850873819","-0.580910138","-0.2869488295","-0.711443135","-0.0861087855","-1.980069721","-0.257411938"," 0.6237900688","-0.8405380007"," 1.027677251"," 0.294120846","-0.4879214386"," 1.516244147"," 1.657845818","-0.2223027878","-1.9072379080","-1.196001471","-0.285977529"," 0.1002018942","-0.0921018410","-0.3961796275","-0.874195502"," 0.1456773014","-0.676697672"," 0.029489659"," 1.280272828","-0.2879142136"," 0.5733202287"," 0.2093063278","-0.341038178"," 0.693220712"," 0.503935064","-0.4118804277","-1.084769092","-0.756612116"," 1.1587591e-01"," 0.0341513889"," 0.3187100639"," 0.143049464"," 0.019308967"," 0.022038301","-1.6130859e-01"," 0.084685028","-0.4531274283","-0.059469791","-0.11100761981"," 0.08523016374","-0.0472016536","-0.2809378166","-0.0370556121"," 0.0835191523"," 0.2480966056","-0.0967316939","-0.0893228911"," 0.09431236669"," 0.0646130150"," 0.0335752719","-0.0894327930","-0.0203460099"," 0.16013606129","-0.11643921397","-0.0820893359","-1.8612499e-15","normal"
"  3.5781859448"," -1.427311785","  5.57339961"," -0.7460123128","  1.1603065757","  2.52011550"," -1.2055323995"," -1.2718451106","  0.5934508520","  0.740479153","  0.731651726"," 0.4905938258"," -0.936017627","  0.344671315","  0.583978601","-1.266008601"," -0.510886654"," -1.3122819702","  0.287866793","  0.478556375"," 0.4918592925"," 1.383117058","-1.0475479358","  2.824906220"," 0.118884803","  1.579001443","  0.276876211"," -1.3749498822"," 0.616359657","  1.5846131294","-0.392040884","-0.6869944502"," 1.109661217","-0.254612957","-1.923782767","-1.186836972","-0.092459498","-0.9386383588","-0.389534176"," 0.1523992145","-3.151093150"," 0.4657872431","-1.169793123"," 0.508154348","-2.4811860652","-1.5056473205","-0.443244403"," 1.332173154","-1.2074365694"," 1.607804004"," 0.389900224"," 2.2590053705","-0.3210445671","-0.288795633","-0.135157129","-3.2433993022"," 0.0192383850","-1.5251167068"," 1.925024947"," 0.1406112431"," 0.572123347","-0.527547707"," 1.793327940"," 0.6376660686"," 2.4508417541"," 2.1752763533"," 0.040512290","-3.730956978"," 1.571551037","-3.0885151826"," 0.033704141"," 2.299444802"," 5.5813419e+00"," 5.0675838632"," 0.1479422452","-2.544520614"," 3.535097564","-0.263570352"," 2.7546126e+00","-1.776668803","-2.6145511946"," 2.072683806"," 1.36575809591","-1.35259203308","-0.4657944467","-0.2805697764","-0.6779101757"," 1.7166969784"," 0.5925984924"," 0.7166035683","-0.7668346927"," 0.24113141530"," 1.1722529638","-0.3215411913"," 0.8120255286"," 0.2975888350"," 0.05959526914","-0.46227186738","-0.5627413379","-1.7995588e-15","normal"
"  3.5305228247"," -1.733717452","  4.87118329"," -0.0032288552"," -0.9606815106"," -1.96336214","  4.7121198881"," -1.0058330672"," -0.2642203881","  1.315006143","  1.606754371"," 3.6228630377"," -0.217951881","  0.373985332","  1.924274942","-3.377654663"," -1.452631343","  5.0425529942","  1.253720319","  1.546037579","-0.2610369163","-0.432484677"," 1.1100116904"," -4.229620142","-4.733531525","  0.849767641","  0.847849428"," -1.6573733365","-2.086001611"," -0.8226409915","-1.126978926","-4.3299076912"," 0.316236073"," 3.956828354","-0.148414225","-4.006612726"," 3.115277830"," 0.5029081783","-5.816664657","-1.1887623625"," 0.350423821"," 2.7117700421"," 7.158429152"," 1.034658905"," 1.3679452899"," 1.4720743394"," 0.679908707"," 1.990354178"," 1.2316141296"," 1.965789266"," 1.037929680","-2.0302163221"," 0.5800947125","-1.964934403"," 1.420978527","-2.4617992511","-0.5327149633","-2.9676681773","-1.022750213"," 0.1237742302","-0.736148055"," 1.079034663"," 0.078924530","-1.0752760626"," 4.6084815917","-1.1598594063"," 3.407329014","-0.217522808"," 1.584701563","-0.7357851769","-2.889049460","-0.708307390","-2.2896765e+00","-0.4660805284","-0.8933643172"," 0.264655366","-0.592562638","-0.102548912"," 1.7933662e+00"," 0.913695358","-2.3153833729"," 0.569051962","-0.93269472238"," 1.38835120569"," 3.2007813456"," 1.8581199856","-0.1653886281"," 0.2442776549","-0.2500372319"," 0.4629532127"," 0.5845241177"," 0.84836554918"," 0.2415841558","-0.2349614334","-0.7186102174","-0.1583933805"," 0.78198073552"," 0.21266707630","-0.0012187015","-5.7503915e-15","normal"
"  5.0338786869"," -1.898522216","  8.09394906"," -0.1663465494","  1.6220465646","  2.27925389"," -2.1696914839"," -1.0885298755"," -0.0480580215"," -1.484000872","  0.103968081"," 0.5574046229","  0.508857498","  1.190633469","  0.400015439","-0.333149036","  0.056605086"," -0.3550096593","  0.220847771"," -1.155031488"," 1.0606643749","-2.455445834","-1.7874371265"," -1.059266485","-0.737175064","  1.065285126","  0.271987617"," -0.1419287888"," 1.605976126"," -2.2923006427","-1.250564838","-0.8717056416","-0.811233518","-1.890466429"," 1.288269701"," 0.848780031"," 2.827694066","-0.1750516088","-0.822232472"," 0.9614746867"," 3.302469531"," 0.8693651906","-0.199670342"," 0.312250043"," 1.0080853443"," 0.9056752285","-0.668732878","-4.759427396"," 1.0732552614","-3.152269276"," 1.129041262","-0.0743347243","-2.9102614803","-1.578885796","-3.755311144","-1.0374768097","-0.0084936659"," 2.2010549036","-1.943221213"," 5.8684233826"," 0.271718452","-5.245681383","-0.165985470","-0.3218056483"," 6.5073421464","-0.7590994068"," 0.644294085"," 3.852000656"," 0.529985707"," 0.4009207523"," 1.918029394","-0.055550388"," 1.6706631e+00"," 1.0418004093"," 4.2388030322"," 0.182657319","-1.530763586","-1.218926917"," 4.9305511e-01","-2.816461247"," 1.1062804295","-1.054302545"," 0.69705090821"," 0.42181180127","-0.7852994076"," 0.0783880263"," 0.4558248932","-0.4393272114"," 0.6869267490"," 0.2971704003","-0.0553494490"," 0.52476398064"," 0.1942505983"," 0.0163110126","-0.2359122533","-0.1013826582"," 0.40137756376"," 0.02848241426"," 0.4321107469","-7.1470607e-16","normal"
" -5.6074858164"," -3.952155914","  1.76062520","-13.2112519009"," -3.3753659902","  3.43494965","  4.3620093881","  2.3334500959","  1.1166457877"," -2.064012520"," -1.249282135","-0.3460372638","  0.574199242"," -0.825740521"," -1.434187990","-0.125371089","  0.713774416","  0.2426256685"," -0.836912922"," -1.452468421","-1.4374519176","-0.043770285"," 2.2083301473"," -3.612206930","-0.608607770"," -0.715626129"," -0.096209298","  1.6582053131"," 0.246232396","  2.3881641025"," 2.024361628","-3.4830686702"," 0.249302121"," 1.070708607","-0.613317804","-0.805534818"," 1.082798496","-1.3078830664","-1.434801329"," 0.1189235571","-0.328459403","-2.2289192123"," 1.095361166","-0.935042532"," 0.1646437734","-3.8756087817","-3.558167746"," 2.415392145"," 0.7397479590","-1.243560970","-1.058656038"," 2.4110391236","-3.7103629650","-0.087577442"," 2.842843773"," 1.6362954078"," 0.4906326562","-1.8626093561","-0.734239133","-2.9772234636"," 0.745264019","-0.301116436","-5.258959715","-1.7931391669"," 0.6566897382","-2.2503443946","-1.705629070"," 4.875239835"," 1.831184605"," 2.7279054996"," 2.665712741"," 1.164417805"," 2.7747344e+00"," 0.3729523502","-2.5502273899"," 2.461741480"," 1.341074260","-0.953779488","-9.1246215e-01"," 0.059088575","-0.9634740523"," 1.291712726"," 1.61287730187","-0.33651827313"," 0.7916439722","-1.1299216913"," 0.7752208849"," 0.1560007987"," 2.1727184676"," 0.2312770819"," 1.6557072391","-0.12809797602","-0.0570970072"," 1.2232557089"," 0.9637554335","-0.1978434877"," 0.28033014838","-0.19323884581","-0.3479859160","-1.2383757e-15","normal"
"-23.4098802297","-16.559711295","  9.65740256"," 30.2723835439","-32.6361239438"," 10.22352252","  2.3135273720"," -0.0516279986","  1.5460577871","  1.230027951","  0.438888803"," 3.5381991548","  5.805646352"," -1.546748483","  0.589105691","-3.902406609","  0.773533877","  8.8103170480"," -4.711868625","  1.704526865"," 8.6020626991","-0.156202517","-1.4039051504","  1.908988033","-0.053892216"," -4.505945899"," -1.265699364"," -3.0485799278","-0.252126327","  3.0664817554"," 1.612892399"," 1.5349603837"," 0.215794766"," 1.935575708"," 0.692554787"," 0.442190554","-1.096677361","-0.4652344059"," 0.945129139"," 1.1196342084"," 0.807019400"," 0.3897589775","-1.054488492","-0.199135111"," 0.4574760793","-0.2213046529","-0.534925177"," 0.975098875"," 0.6689992925","-0.309878697","-0.163250205"," 0.1959808407","-0.2944766910","-0.367061521","-0.427134184","-0.1558890554"," 0.3288553636"," 0.4127465422","-0.310934270"," 0.0102081820","-0.102811458","-0.063361643","-0.020128067","-0.0503834073","-0.3733137890","-0.3989538791","-0.220338839","-0.022372131"," 0.065353662"," 0.4416280924"," 0.266146182","-0.430951505"," 3.1023836e-01","-0.0430564443"," 0.2945246069"," 0.184365839"," 0.106495255"," 0.117589598"," 3.6832565e-01","-0.134602724","-0.0127727899","-0.263113315"," 0.24275369208","-0.37985568365","-0.0278374399","-0.2380811187","-0.1775069125","-0.0595489008","-0.1662417252","-0.2948689258","-0.0250819814"," 0.06552327503"," 0.0069796713","-0.0023258003"," 0.0175608223"," 0.0841721494","-0.10137536263"," 0.00770693859"," 0.0342932555"," 2.3924547e-15","normal"
"  2.5754874633"," -1.674083288","  4.88381920"," -2.0758366081"," -0.2092780782","  1.30313470"," -1.8831594750"," -0.4680682690","  0.5331488456"," -0.765685658","  0.225088737","-0.8807661899","  0.787031987","  2.305445374","  0.023157989","-0.818607636"," -0.625452151"," -0.1247524767"," -0.340923034"," -0.444361657"," 1.3705702572"," 1.165886486","-0.5100090591","  0.024155624","-0.819393971","  1.738628395","  1.347590571"," -0.0776778213"," 0.051446390"," -0.1402566413","-0.083724930"," 0.1278241070","-0.589897888","-0.184448686"," 0.549348847","-0.135264197"," 0.498755350"," 0.1007764571"," 2.226867040"," 0.3152676737"," 0.589404535","-1.7853786010","-1.679520713","-3.485809018"," 0.8084662426","-0.6153525459"," 0.537257614"," 1.800632444"," 0.2824728102","-0.041779110"," 3.700425064","-0.9858930576","-0.7963330251","-0.620636188"," 0.595991925"," 0.4414469591","-1.6147399773","-0.8759073264"," 1.387994521","-0.3222886959","-0.459275884","-2.887984652","-1.443599320"," 0.5418540836"," 1.9986946379"," 2.4742789225","-1.107573498","-2.323555761","-1.604086629","-1.0534532067"," 1.155131591","-0.355906777"," 2.5494195e+00"," 1.2872737243","-4.2664394204"," 0.190227796","-0.821842731"," 2.650687049","-3.4018525e+00","-0.099726057","-2.7511058143","-3.754866991","-2.07147459042"," 1.44134428477","-0.0164375308"," 2.7437621751"," 1.1319629190","-4.2393913941"," 0.5213600611","-1.3767791041","-0.8218849951"," 0.89011854018","-1.3290037339","-0.0654869068","-0.8275667539"," 0.8551911820"," 0.49654132927","-0.08006115919","-0.3461267078","-3.3636288e-15","normal"
" -0.6527129835"," -0.646353453","  2.07183934"," -3.9738350785"," -1.5352636054","  2.35608572"," -2.6063825191","  2.0358773151"," -1.3752279793","  2.672248766","  0.343919488"," 1.1345742466"," -0.674548375"," -4.279802221"," -5.904106181","-8.791118832","  0.746001901","  2.8742806718"," -7.806292968"," -1.366637313","-7.3520104710","11.760114075"," 5.8304745075"," -2.098567186","14.501848696"," -0.325958001","  5.046974238","  0.1534254212","-4.146527704","  0.2816080286","-4.833850868","-4.2198274826","-4.448492490"," 0.121176772"," 3.202453791"," 3.970002463"," 0.799681731","-0.1419464992"," 0.892763365"," 1.5566704953"," 1.800733502","-0.4711972061","-0.227383600"," 2.742604814"," 0.7166419339"," 1.3812076642"," 0.909161884","-0.933750112"," 1.0418934389","-1.129499528"," 1.105277254","-0.9449045217","-0.4279991539","-1.434371891"," 1.147912482"," 0.9698720216"," 0.9327990464"," 0.1076418890","-1.109989113","-0.0118416222"," 0.233914206"," 0.349377172"," 1.845327692"," 0.3898800755"," 0.3828880887"," 0.2625729140","-0.019404047","-1.307738477"," 0.752108523"," 0.2054104231"," 0.058167252"," 0.595536603","-3.0428064e-01","-0.0563544045","-0.2263414594","-0.306053101"," 0.090654817","-0.470742274","-1.2367811e-05","-0.235539318","-0.1346725807","-0.055813241"," 0.10823447006","-0.46712210670"," 0.1846201652"," 0.1412037638","-0.1142212881","-0.0599261448","-0.0214836675"," 0.2954625089"," 0.1923412181"," 0.21492089251","-0.0824839365"," 0.2219436426"," 0.0795489073","-0.1032562589","-0.25540460734","-0.13825824216","-0.1235943800"," 2.2518879e-14","normal"
"  3.2651455337"," -2.716167495","  7.15122000"," -5.7546202119"," -0.9985955313","  2.26944919"," -3.6745545671"," -3.4831375140","  2.9990323727","  1.901815785","  2.581015014","-1.7033317695","  0.738213850","  2.087959150","  3.126532165"," 0.312196702"," -0.598176131","  0.0998978819","  3.244608344","  1.576858596"," 0.4497399912"," 1.741359286"," 0.4972646531","  0.261307325","-2.371523802","  4.102146249","  1.270731663"," -0.4985101109","-0.027320157","  2.0696556334","-0.727755280","-2.1332239486","-1.856445507"," 0.147435367"," 1.113608415","-1.688567223","-1.291709867"," 1.8009155535"," 0.652964226"," 1.9504478250"," 2.768956579"," 0.5922425315","-4.906993601","-1.549417493"," 1.8213796718"," 5.7951117883"," 1.209096716"," 4.475137100","-0.8449756921"," 0.923013894","-1.622492142","-1.7606715482"," 0.9747627390","-0.923871869"," 0.267936669","-0.6918940772"," 0.4776135776","-3.0618859185","-0.489784927"," 3.3889634660"," 0.364229898"," 1.136653215","-3.340422220","-0.2892007563","-0.2858935653"," 3.3905843899","-0.241604101","-1.074431455"," 2.020207225","-1.0449436814"," 2.824375008","-1.738019761","-1.1891931e+00"," 0.0751154195","-0.4993197382"," 3.623627679","-0.868686342","-1.951403304","-3.0044321e+00"," 0.269867732"," 0.2035926005","-0.140778912"," 1.29907236364","-1.19498972772","-1.1990391751","-0.0564314314","-2.0027909219"," 3.5714350229","-0.8122394088","-0.2696289466","-0.9286416926"," 1.17066449596"," 0.3105863811","-0.1115780981"," 0.3386267287","-0.8014949298","-0.06992460451"," 0.13465610803"," 0.5280334764","-4.8615625e-15","normal"
