"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","Class"
" -6.200983269","  2.56421813"," -1.428276391","  1.448117190","  2.978062442","  0.9184952738"," -0.770728223"," 1.821831439","  2.500348963"," -1.132280930","  0.142240286"," -0.952635381"," -1.756360854"," 1.489053747","  0.3814324516"," -0.2916902755","  0.280722651","  0.8186525815","  0.929107956","  1.670865758"," -0.275137259"," -1.6030130115"," 0.979705716","-1.999431464","-1.961441813"," 0.304510946"," -1.604731397","  1.435643451","-0.117773695","-0.065581422"," 0.1987016762"," 1.0550647349","-1.260064143"," 1.005956281","-1.0221084e+00"," 2.131315746"," 2.0246082421","-1.9746137606"," 1.0875429008"," 0.983605855","-3.5066477047","-0.8629317017"," 0.530517023"," 0.5665416008"," 1.7364962808"," 0.417114816"," 0.4193030551","-2.2444052840","-0.4897812957","-0.978457286"," 1.069875704","-1.319797363"," 0.377571796"," 1.2709839240","-0.62600273516","-0.1364961732","-0.353843693","-0.354012110"," 1.4356270170"," 1.225374504","-1.152798584","-0.9846026783"," 0.02329130960"," 2.0935134709","-0.032837846"," 0.9231892487","-0.7088140304","-1.061084127","-0.0311395494"," 0.2782618709","-0.0117875631"," 1.4720167936","-0.900002295","-2.297344457","-0.98501839519"," 0.0506485103","-2.2397002733"," 0.073611374","-0.3592260684","-0.3420920496","-0.0405422443","-2.1669658498","-0.621854597","-0.5415708561","-0.9582102192"," 2.46882043800"," 2.5848634322","-0.4971171578"," 0.4212065419"," 1.8083966176"," 0.08619303158","-4.9998510304","-0.7736223306","-0.67492097468"," 1.81123745193","-1.83993474308","-0.7306865225"," 0.0763465132"," 0.1428012014"," 6.4922026e-16","normal"
" -5.788936952","  0.19223410"," -0.344525934","  1.584242894","  0.995493092","  1.2272173314"," -0.668658410"," 3.318399086","  0.557753468","  0.316361528","  0.968182392","  0.147908175"," -6.960566891"," 2.601046072"," -0.5128096072","  0.8471287012","  2.551850226","  2.3062349210","  2.085381915"," -0.868407269"," -4.532837391"," -0.4660218271","-6.771441454"," 2.411019042","-2.983188846"," 1.473883324"," -6.299068632"," -0.191614348","-7.805005861"," 6.801290250"," 4.1038293387"," 3.7241555959"," 4.538846679","-3.391557892","-1.0688720e+01","-3.138031908","-1.6273041705"," 0.6036890287","-1.8222709271"," 1.654288897"," 2.5330103858"," 3.8310373385"," 1.540583557"," 3.0229763927","-1.7957654771","-1.202458032"," 0.9050119448"," 0.2761473628"," 3.3386614189","-0.179151613"," 1.002828156"," 1.810212991","-0.072478579","-1.6349157750"," 0.76827217238","-0.1713643572"," 0.343001547"," 2.088745100"," 0.3066108970"," 0.397292536","-0.476140492"," 0.0982202686","-0.23018611418","-0.6914203112","-0.431877191"," 0.1128354751","-0.2702348803"," 0.319243170","-0.0707604047","-0.0283988607","-0.0600677765"," 0.1675025687"," 0.063962364"," 0.067655527","-0.18800825413"," 0.6446815143","-0.3196076852"," 0.186134465"," 0.1976521319"," 0.0907178189"," 0.1148223862"," 0.1890020809","-0.067971024"," 0.3477112783"," 0.2428712578"," 0.23746596346","-0.0605169669","-0.2938088807","-0.1301198792"," 0.1346819778","-0.14248204552","-0.2757467070","-0.0905875908"," 0.08201072388"," 0.23115284896"," 0.15929767563"," 0.0961098055","-0.0812674023","-0.0450383126"," 4.1104273e-15","normal"
"  8.683332728","-21.07390038"," 54.623148811"," -6.391975703","-15.416932474"," 12.1087320670","-12.393485926"," 2.686885303","  4.117736392","  1.216007629","  0.260811702"," -0.713941717"," -0.857965317"," 0.541322720"," -3.1543371273","  0.5534835128","  2.103353084","  0.3074913183"," -0.576827588","  0.653195864"," -1.647097383","  1.2561381960","-2.199463048","-1.265453387","-2.544741003","-0.374851433","  0.779343382","  0.915999889"," 0.204049685"," 0.604800497","-0.3865682654","-0.0618736224"," 0.622744228"," 1.085826760"," 6.0899403e-01","-1.064937215","-1.3447437549","-1.1728831633","-0.9437614523","-0.717501622"," 0.1395892535","-0.1663649482","-0.188854792"," 0.1791908668","-0.3839570942"," 0.176392853","-0.9575053116"," 0.5286214507","-1.4859410296","-0.651111839"," 0.219675140","-0.736062879","-0.352197783","-0.4570972744"," 0.07772287911"," 0.1572364282"," 0.116773036","-0.868877377"," 0.5139173169"," 0.237068627"," 1.058810365"," 0.1262813321"," 0.56325246222"," 0.1830260142"," 0.454535115"," 0.7310865359"," 0.8336923280"," 0.144749931"," 0.4636489840","-0.0177101031"," 0.0652079614"," 0.5157160346"," 0.556909061","-0.307375431","-0.44902545448","-0.2570132548"," 0.2450524765","-0.407969196","-0.7091491358"," 0.0177610969"," 0.3843977600","-0.3223579643"," 0.417254871","-0.3026735994"," 0.0836165423","-0.46970826032"," 0.1317917948"," 0.3062637441"," 0.0331074967"," 0.0619319294"," 0.10545033034","-0.2333964237","-0.1354366900","-0.38395029233","-0.10378314406","-0.25483518754"," 0.0255923846"," 0.0989976089"," 0.0546121516"," 2.8943861e-15","normal"
" -6.052058591"," -3.08373314","  3.772809711"," -0.434528269","  3.526746634"," -0.6330389410","  1.198979550"," 1.223405592"," -1.304394648","  2.626317187"," -0.168516474"," -0.518678549"," -1.875659415"," 0.814974911"," -0.1572721887"," -1.4103238941"," -0.188004392"," -0.0764486868","  0.768964623","  1.396327083"," -1.347216558"," -0.3844137032"," 1.660513331"," 3.343809465"," 2.843942089"," 1.347894562"," -0.283004989","  1.773913392"," 1.218572063","-0.377730443"," 0.1215571827"," 4.5564352157"," 0.898883260"," 2.875628864"," 2.0770538e+00","-1.097322310","-0.8778190321"," 1.7624734209"," 0.8449610296","-0.362459047","-1.1211123136","-0.6779237979"," 3.208727434","-0.0291916864"," 3.4089629941","-2.755436871"," 0.9351351023","-0.0408224128","-1.6450565554","-4.070665565"," 5.617724394"," 1.995625254"," 1.455786385"," 1.1522038616","-2.58533569167"," 1.4688379093","-0.271650205"," 0.232605741","-2.9290917158","-0.255603591"," 0.093527867"," 1.0543914423"," 1.44426549318","-2.3868224968"," 0.789970406"," 1.2738116386","-2.3727429869","-1.353316800","-1.9876166205","-2.9895515092"," 0.5726669536"," 1.0223231890"," 0.850910513","-0.950407473","-1.76238031969","-0.3297665089"," 1.0046805341","-0.500348758","-0.1531200692","-0.5957624167","-0.5172125590"," 0.6936698628","-0.115759148","-0.0136600230"," 0.5254493757"," 2.09542284993","-1.3310673365","-1.1189072077","-0.0377635768","-0.4302669644","-3.54340684479"," 0.4851250626"," 0.3502937957"," 1.08704344655","-0.12831184712"," 0.02734044392"," 0.1961797627","-0.2703948226","-0.1554378685"," 1.1002484e-15","normal"
" -5.741134189"," -2.05631596"," -2.684422752","  0.143732598"," -0.299441006","  0.3236766224"," -0.532148940"," 1.783456640","  0.775134277","  1.485883798","  0.292358109","  0.690311613"," -4.184627574"," 0.511940471"," -2.1702712277"," -0.3877388327","  1.445974776","  1.5639314761","  0.587722005"," -0.905616562"," -1.783326747"," -1.5849454649","-0.932123475"," 1.886138373","-1.089826924"," 2.226043605"," -2.253256373","  0.171795327"," 3.297966083","-0.429818947","-1.4200650094"," 0.0956980035","-0.526021145"," 1.410530353"," 4.4978755e-04","-0.222889222","-0.0377464472","-0.6772036013","-0.7180927084","-0.573868462","-0.8455167131"," 0.2617569203","-0.602699542","-2.3216152895","-1.1489663670"," 2.303334095","-2.8670367037"," 2.8871784826","-0.5979435517","-0.105534239"," 0.255947624"," 0.333989283"," 1.898848989","-2.2254903388"," 0.67051217851"," 0.8412306790","-2.121523992","-1.681761936","-1.1303740909","-0.290232803","-0.944473526","-0.8049836118","-0.32421808295"," 0.2663246428","-1.198119188","-1.0659739977"," 0.5679497744"," 0.529015946"," 0.3698280933","-0.1068422969"," 1.1299732522","-0.8246516014","-0.958914850"," 0.405302267"," 0.31436405085","-1.9799213338"," 2.6765743691"," 1.607579692"," 1.1464890858"," 2.1927247099","-0.1753781351","-2.5513718975","-1.832962094"," 0.3978743325"," 3.0122476001","-0.76074893099"," 1.8809751048","-2.2051109471","-0.2093529387","-0.8556571801","-0.59283283773","-1.2711838725"," 2.4357500026","-0.92974696313"," 0.28877033418"," 1.89940687437","-0.4806452956","-2.0873176294","-0.3251392663"," 1.9550334e-15","normal"
" -6.231292938"," -2.85620213","  5.540209186","  0.234780571","  5.995821879"," -6.5088257925","  1.247716102","-2.398296846"," -1.772979488"," -2.613571003"," -0.950671970","  0.991283597","  4.421307616","-1.361967719","  2.0112321864","  1.1788782776","  0.447638361"," -0.9031091189"," -0.903209621"," -1.654283334","  1.489822765"," -1.4685829290","-0.249611312","-1.310465369","-3.543767914"," 1.627151011"," -1.151191331","  1.603730869","-0.985117429"," 0.873382296","-1.1560531186"," 1.6125480589","-5.385278404","-0.027193007","-3.3316349e-01"," 0.248144725","-3.8233507587"," 1.2202178359"," 1.3857966851","-0.964218030","-0.4913321255"," 2.6958366925","-1.588200831","-1.3318072847","-0.3901178479","-3.487080551","-1.0343580341","-1.9989371398","-0.6517810141","-0.603319523","-3.045258736"," 0.396535756"," 0.563758155","-0.3645156608","-4.00207940546","-2.1151956207"," 2.734393129"," 1.795843380","-1.6394747726"," 2.562623047"," 1.306236480","-1.1125959666","-1.75295034678"," 1.4376788892"," 0.884843545"," 1.4672782092","-0.6817972474"," 2.919977264","-0.7257078810"," 1.2526361948"," 0.1325664330","-0.8689913882"," 1.028992196","-1.312929882"," 1.79148616345"," 0.7235522075","-1.1127264470"," 1.513819927"," 1.4229866375","-0.0192838980","-0.2859524528","-3.3531662942"," 0.360934477","-1.9342768035","-0.9600241293","-0.90740560192"," 0.6817252544","-0.5066376813","-0.1870778561","-1.4405585017","-2.03694338310"," 1.3713866654","-0.3851509336","-0.07037043899"," 0.45060431451"," 0.04416252779"," 1.1288313094","-0.2153291034","-0.1469520795","-1.4484941e-15","normal"
" -6.886238438","  1.10970663"," -1.555449495","  1.761842024","  3.536641058"," -0.3631544236"," -0.100014847"," 1.345950144","  0.924047587","  0.253414665","  1.166179412","  0.524687657"," -4.205507271"," 1.575555868"," -0.6906739869","  0.0588017485","  1.660606699","  1.9867147017","  0.571868380"," -2.009617782"," -3.375783723"," -1.0407238700","-3.528762176","-0.298844299","-0.644833864"," 2.656216361"," -0.728986135","  2.177755616","-1.662150664","-0.426346670","-1.0200919450","-0.3186479214"," 0.123473457","-0.596151862"," 1.8621630e+00","-0.319095159","-0.4522185005","-2.4374032738","-0.7013210527","-0.697193823","-0.3636811344","-0.9870762546","-1.422900052","-2.2476289469"," 0.9128695719"," 0.837000794","-0.2461412545"," 0.2293637757","-1.7722122071"," 1.093367442","-1.019332552","-0.864127920"," 0.340223558"," 0.0828042154"," 0.11170043036"," 0.5926828142","-0.503821442","-0.496907946"," 1.0906852425"," 0.975748876"," 1.231461624"," 0.2520310250","-0.77335684342"," 0.8766426901","-1.287639387","-0.2579760506"," 0.4118415053"," 0.014750502","-1.8866887780"," 1.0483118887"," 0.7298796691","-0.4919453926"," 0.167958910","-1.073819074","-0.00896891273","-1.4020745201","-0.1751401918"," 2.140972661","-2.3971194225","-0.3259222225","-1.0290048331"," 1.0352833285","-2.687665643"," 2.6789882283","-2.5802007856","-1.02300575843","-0.8293602372"," 0.1870951040","-2.3382664666"," 3.3738534301","-1.66219840691"," 2.0617116319"," 2.2416379735","-0.52496762282"," 0.55219619997","-1.46797679484"," 0.2601856674"," 1.2626608972","-0.4810955785"," 1.4497951e-15","normal"
" -4.088070262","  4.49759655"," -1.566468300"," -0.102615798","  2.142785492","  0.9166303697"," -0.631183838"," 1.471344515","  1.186628493"," -0.826528880","  0.598838437"," -0.579519691"," -1.413298925"," 2.443504329","  0.6550077999"," -0.3782596216","  0.729306399","  0.7360171532","  0.940879800","  1.007115904"," -0.389192336","  0.0842163816"," 0.910209542","-1.933709295","-0.405638365","-0.940556083"," -0.876221952"," -0.239729674","-0.152508435","-1.003076323"," 0.3902516726"," 0.4200663057"," 0.308689164"," 0.789249022"," 8.7135525e-01"," 0.533323480"," 2.3416055952"," 0.7661745937"," 1.8665530502"," 0.223839502","-0.6652763813"," 0.7133923502"," 0.149836053"," 0.6499129672"," 0.8603088147","-0.687895392"," 0.1190086759"," 0.1167631308","-0.2398302625"," 1.282946626"," 0.580090257"," 0.244684829"," 0.353940897","-1.3697952427","-1.22030638436","-0.0607427665","-0.790121915","-0.410788950"," 0.6821193643","-0.284655450"," 2.981625991","-0.5248798523"," 0.74375258420"," 0.2458311363"," 0.877668279"," 1.4869248239","-0.0700635507"," 0.441133725"," 0.1410943925"," 3.3288547285"," 0.4465133687"," 2.5887245062"," 1.554896159","-1.981946857","-0.58639558743"," 1.2355860583","-1.1976354519","-1.848107996","-1.0960361454","-0.4186174247","-0.7799089294"," 1.8219280424"," 1.763269590"," 1.0376168144"," 1.7861940589"," 2.33722378140"," 3.6598160349","-0.9389172613","-1.0976295163","-0.4862259325"," 1.31124519992"," 2.4154129775"," 0.8508076724","-1.83896937841"," 0.30178757967"," 2.61062552122"," 0.5727400028"," 1.0285341759","-0.7910815318","-1.7134731e-15","normal"
" -6.783324432","  0.35150407","  1.724924146","  1.049496656","  5.373264430"," -3.7379664799","  2.135341668","-1.006001070","  0.350014764"," -1.214578271","  0.140170789"," -0.053735487","  0.672386547","-1.033641884","  0.6965739482"," -1.5218364712"," -0.450564883"," -0.5826031309"," -0.210504050"," -0.875605317"," -0.192237237"," -0.4107545748","-0.908506617","-1.067433496"," 0.220361853","-1.686059976","  0.818538920"," -0.702236328"," 0.434146215","-0.335170402"," 0.1433012853","-0.0988837967"," 0.432394806"," 0.652695291"," 9.5266828e-01"," 1.343032526","-1.5138908840","-0.0020025486"," 0.5079619985"," 0.400853256"," 0.1972635165"," 1.4004496494"," 0.631609105"," 2.1411711052","-1.0220233394"," 0.501971932"," 1.1929011547"," 1.9383044222"," 1.9678679536","-1.412220509"," 0.123562691"," 0.056149190"," 1.160241479"," 1.7445560801"," 2.67292486251"," 3.6982106984","-1.458133912"," 0.330033641"," 1.4857122860"," 0.227726640","-2.089367132"," 0.0148521143"," 1.53826090424"," 1.5816850380","-2.375068097","-1.5871480441"," 2.3266181824"," 1.075085605"," 0.6272839761","-0.2673149253","-0.8225730767"," 0.4938828003","-0.670046111"," 0.888862254"," 1.35074651836","-0.7089504173","-0.1064546599","-4.819893127","-1.4985146362","-3.0760459307","-1.7958286631","-0.9411710485"," 1.746362291","-2.4991947301"," 0.1163079224","-1.89800766753"," 1.0961622626","-0.8183808295","-2.5773327965","-0.1116899793","-2.20667063339"," 0.2181640387"," 0.3406138392","-0.43411794055","-0.38377722101","-0.94640830151"," 0.5849494178","-0.3626726542"," 0.0491005183"," 2.1991957e-15","normal"
" -6.894534877","-12.89233137"," -8.101595731","  2.102835558"," -7.251957174"," -1.9884442533"," -1.562043771","-1.297524471"," -0.149097504","  2.098286138"," -1.012334884","  0.415558222"," -5.672688587"," 4.024909991"," -9.0143368711","  6.9559722398"," -1.268756433"," -8.1079550237"," -3.874204422"," -0.454990060","  5.433901672","  1.8437195595","-1.913506417","-8.648340039"," 2.095564764","-4.679951358","  4.741080923"," -7.417877055","-1.770718267","-3.383256618"," 3.3181776778","-0.6259699988","-1.019951982"," 3.485808980","-2.9320620e+00","-7.927252453"," 0.5045542266"," 4.0453324199","-0.2144528507"," 0.381401001","-3.4281041537","-0.1491943666","-0.760114247"," 1.3485306895"," 0.2489351632","-1.133731081"," 0.1891246456","-1.0457140920"," 0.5936656508","-0.136122373","-0.238840517","-0.622218261"," 1.592463808"," 0.9001409435","-1.72717047881"," 1.2317023726","-0.057575404","-0.752613734"," 1.8574654860","-0.574689184","-0.820255254"," 0.4677293644","-0.23426001593","-0.0100023398"," 0.694082019","-0.2579279390","-0.7953284855"," 1.372998434","-0.0874665701","-0.5990039349"," 0.9280543680","-0.4206617380"," 0.409561656","-0.325580943"," 0.42203568128","-0.6150499595"," 0.5069456653"," 0.720013469"," 0.3976944850"," 0.0261951781"," 0.8872376889"," 0.1540354708","-0.057386380"," 0.1784815707","-0.4888800805","-0.27926840089"," 0.7758803125","-0.0641634597","-0.2887989261"," 0.8276216031","-0.23389766205"," 0.0674806615"," 0.4963085372"," 0.37878782353","-0.13494842755","-0.05195146730","-0.0848390773","-0.2598844927","-0.0764375317"," 8.0404433e-16","normal"
" -4.918539782","  6.32774822","  0.902820940"," -0.289007236","  3.690701454"," -0.0954452235"," -0.224942952"," 0.278366582","  2.486159917"," -0.310900121","  0.047366133"," -0.555376112"," -0.764266047","-0.416530492","  1.0881492673"," -1.6084277412","  0.791075029","  0.2835241168","  0.427451497"," -0.244491387","  0.061082828","  0.6263987966","-2.020106931","-0.817908928"," 0.254559095","-0.647552377"," -0.495448365","  0.197812936","-0.764153965","-0.843032951","-0.8034984376"," 0.5967074169"," 0.477207826"," 1.201796685","-2.2286453e-01","-0.277558479"," 1.1286798355","-0.1901187142","-0.9649656986","-0.549025296","-0.5240880639","-0.2769810728","-0.104772818","-1.6317378529"," 0.6889389037"," 0.888664079"," 1.6326617845","-1.6093022186","-0.5535656042"," 0.886936672"," 0.767211927","-0.932545587","-1.403984821","-0.7414383354","-1.83606917412","-1.4087321311","-1.119272820"," 0.826876614","-0.0507444672","-0.539418678","-0.070448359","-0.5593485980","-0.93012926423"," 0.5836161837"," 1.483444468","-1.0281045607"," 0.6571842712"," 1.112516737","-0.9314197866","-1.0707820843","-2.1308096931"," 0.9929005176","-0.774352987","-0.193266776","-0.04606039175"," 0.6961367753"," 0.4007020005"," 0.117806305","-0.0026675541","-2.4513308989","-0.3532581234"," 1.8702262540","-0.264940461"," 0.2245935078","-1.7171270706","-2.96895092377"," 0.0856745754"," 1.2294818710"," 2.7706668852"," 0.6841850141","-2.58499672077","-1.8365978590","-0.6748579992","-2.77713510903","-1.78514331762"," 3.29778746841","-1.1270878144","-0.1534157041"," 0.2176612894"," 3.8172590e-15","normal"
" -7.234943209","  2.23075431","  1.169367713","  0.864556222","  4.146063604"," -1.6880533299","  2.188953044"," 1.036981697","  2.350541764","  0.389730261","  0.682580866"," -0.064048270"," -1.847649182"," 0.705622063"," -0.8566652946"," -2.6666647557","  1.109060657","  0.9642764279","  1.167670674"," -0.812766212"," -0.053047498"," -1.9856659732"," 0.744898535","-0.063112530"," 1.122851163","-1.878619683"," -1.362583086"," -2.661598722","-0.408663466","-0.895577822"," 0.7069900648","-3.2549921408"," 3.889409792","-0.366941822","-7.0126874e-01"," 1.137525770","-1.5292501969","-2.4566794705"," 4.3892026288","-0.217616649"," 1.8754358074","-3.2805501849","-3.341604032"," 4.1631765754","-5.7183401032","-2.030517943","-5.0944752700"," 0.2311849128","-2.0980660347","-1.738199586"," 1.573690139","-1.452151875","-2.264154200"," 0.6307835978","-3.90258780866","-0.2446383882"," 0.883978108","-1.303067772","-1.1272848043","-0.370768601","-1.868629995","-0.1759798062","-0.72221294287"," 1.1461648555"," 3.230506751"," 1.2242067607"," 2.8460164921","-3.236497138"," 0.1089765138"," 1.5291080816"," 0.4362773581","-2.3283363291"," 0.615846850"," 1.449557756"," 0.48396039691"," 0.1536682190"," 0.1876151012","-1.789230924"," 1.4811713078","-0.6144771875"," 0.2159862916"," 0.4362203214","-0.511243062"," 1.2452810149","-1.0380387336"," 0.67143513539"," 0.2655636792"," 0.7047104813","-0.7391018367"," 0.1208277296","-0.72432449415","-0.4790631019"," 0.3517723994"," 1.01776315235"," 0.05364581349"," 0.61230422290"," 0.1997226953","-0.3827564923","-0.0162968741","-2.1926905e-15","normal"
" -7.696385572"," -5.31272392","  0.322312610","  0.962190335","  5.005720536"," -5.9032623842","  2.404120796","-0.908978133"," -0.982316353"," -1.123613153","  0.357259513","  1.589818298","  0.386873169","-0.573660417"," -0.3932863962","  0.1008793092","  0.661585765"," -0.9799172685"," -0.144020778"," -3.320790245"," -0.640581296"," -0.7211892792","-3.078871577"," 1.998654927","-0.487407801"," 1.964171950"," -1.500704814","  1.240695584"," 0.385207540"," 2.103075280","-1.5447571099"," 4.2160514489","-2.706395733","-1.187107852"," 2.2462244e+00","-2.743469685","-3.6133007473","-5.9571291320","-1.0053677485","-3.581647405","-2.1071983101","-2.5383586079","-2.670585750"," 1.0159087532","-1.6192597061","-4.358538538"," 2.8161194496","-1.3576958047","-1.4181271137"," 2.114254703","-2.855192395"," 4.268179027"," 0.872824426"," 2.6539211237"," 1.44851964638"," 0.9782727069","-1.894782846","-4.881708250"," 0.8920573327","-1.117599743","-0.058623625"," 3.4281520901"," 0.99632842202","-1.8046727105"," 0.726502475","-2.1351980438","-0.7325303448"," 0.541773648"," 2.0938446512","-0.1094196956","-0.7296660620"," 1.0879652348"," 1.474273122"," 0.863494369"," 0.97604934103"," 0.5943604603","-0.9931913739","-0.487475152"," 0.0290619478"," 0.2317260851"," 0.8715319661","-0.1417463743"," 0.584747629"," 1.3920499091","-0.3904170521"," 0.47553594685"," 0.5026269144"," 0.1623117613"," 0.8732365989","-0.4421573139"," 0.52849468094","-1.0422111157"," 0.1772364943"," 0.68089089371","-0.47534974204"," 0.50408777163","-0.0642864735"," 0.2214357059","-0.1338491109","-2.6951098e-15","normal"
" -8.911920391","-21.64765181","-10.643780873","  2.650505534"," -9.384312295","  4.4506147855"," -0.666207677"," 1.152383249","  0.599902193"," -1.681667832"," -0.160188336","  1.166189922"," -2.718898270"," 4.658143674"," -0.0196159734","  5.2082485906"," -2.421805402","  3.1149712949","  3.956496915","  4.375848837"," -4.237886933","  0.7590495503"," 4.760586107"," 1.403718607"," 0.813057267","-2.901848722","  8.014451849","  1.638758079"," 2.559740777","-1.305765811","-0.4860003915","-2.7357951970","-0.140021753","-0.777357536","-3.2154462e+00"," 3.338510539"," 1.2687735270","-2.9406671172"," 1.1235235743","-4.832163341","-0.0225549649"," 2.2083420662","-0.703882244","-0.9557763223","-2.8254983224","-2.329897833"," 2.8164307534"," 0.6430998267","-0.2921986937"," 0.234850597","-0.745298969"," 2.270144123"," 0.015391648","-2.1751931749","-0.46355513247","-2.5606526312"," 0.004905701"," 2.506898992","-2.2508818580"," 1.105063557"," 0.243826861"," 0.9476747264"," 0.19405722884","-2.3441583917","-0.179153257"," 1.8920084399","-1.2026225645"," 0.747729686"," 1.0483258025"," 1.0108880379","-2.1029894491"," 0.1152964921","-0.470416489"," 0.994258913","-0.28421741578","-0.8394211978","-0.2331893628","-0.050555852","-1.1308841647","-2.2698822356"," 0.8697378974"," 0.4146903897","-0.458978298"," 0.8739715165"," 0.6577395917","-0.90373460496"," 0.0756127205","-0.0143912668","-1.2305678526","-0.1324423150","-0.22172937537","-0.7694045756"," 0.0040171187"," 0.03073562633"," 0.78207684321","-0.36973847185","-0.3006349771","-0.5597751287"," 0.2440664816"," 4.2895375e-15","normal"
"-10.416291799"," -8.58155350","  1.965195652","  0.439586935","  5.623301032"," -6.8411331925","  3.012736591","-2.149139934"," -3.524683680","  0.547498478"," -0.248000639","  0.776889399","  1.936297278","-1.896258870","  0.6442226471"," -0.6836581238"," -0.905729154"," -1.2915379179"," -1.490748549"," -1.001128302","  1.101668188"," -0.0054219766"," 1.244017750"," 3.362928699"," 4.178856834"," 0.540813648","  1.852186805","  0.819479149"," 3.580675644","-0.092236470"," 1.6183098740"," 0.4075323675"," 0.870949548"," 1.296669388"," 4.6550051e-01","-1.069287156","-1.8700576116","-0.0510944872","-3.4326221091"," 0.502757147","-0.0369212728"," 0.5511643048"," 0.859769588"," 1.2509304052"," 1.4730874946","-1.057460073","-4.3584102632"," 1.5017718677"," 0.0149063080","-1.053268944"," 0.694359147"," 0.151350213"," 0.707354154","-3.3269981187"," 3.15834886312"," 1.8268461702"," 1.678054583"," 1.582923327"," 2.5072475123"," 2.233202612","-1.881613745"," 2.3313297316","-1.85603991985"," 0.4357017701"," 2.673561125"," 1.2072134123"," 1.8319559046","-1.234444682"," 0.6934456723"," 0.7652047178","-3.4523693475","-0.1675201194"," 0.871576368","-0.261007472"," 0.48540794371"," 1.1935056385","-0.2967034453"," 1.260029395","-0.5715947005"," 0.8454243918"," 1.4740671324"," 0.7319178827","-0.860384956"," 0.0064496565"," 0.3774522330"," 0.17804151763"," 0.8057134155","-2.0355910609"," 0.7713971925","-0.1547133242","-0.11698071137"," 1.2088394904","-1.2233290524","-1.58926743273","-0.52041643725","-1.32490320791","-2.2750421306"," 0.6863789873","-0.2039367179","-1.4574184e-15","normal"
" -6.488647025"," -0.29798511","  5.940769666","  0.395415051","  5.325720296"," -4.8746120348","  1.123352602","-2.379031924"," -0.756442607"," -2.087100482"," -0.445174775","  0.711572021","  3.055558185","-1.313026432","  2.3186861336"," -1.2417937557","  0.217530934","  0.1435754711"," -1.329712972"," -1.974960562","  1.825267123"," -1.5162199020"," 1.553989890","-4.088269396"," 0.156958468"," 2.007267079","  1.580565327"," -3.927393067"," 1.320009644"," 0.724449149","-0.5868009252","-2.0834545288","-0.334626642","-2.504182753","-2.4873331e+00","-1.918394947","-1.6274284420","-1.9955922555","-3.1410723979"," 1.742018903","-2.1214112824","-1.4075117818","-1.379589508","-2.4122856308"," 0.6721017760"," 0.061781690"," 0.9948203591"," 1.4603402831"," 2.2842250780"," 0.572139251","-0.815431272"," 1.779606317","-0.831924048","-4.1909202016","-2.74598023843"," 0.0704652311","-0.057788770"," 0.778507063","-3.0829595198","-3.967309559"," 2.737060559","-0.1800289441"," 1.54364680941"," 0.2617612155","-2.689364202"," 1.7755049357"," 0.2690111043","-1.620345357"," 0.4628647079"," 0.4524197932"," 1.0765211045","-2.5813516307"," 0.588636723"," 1.204422038"," 1.23033893198"," 0.2063448852"," 0.5191056888","-0.286350827","-1.5813343349","-0.5144009489","-2.1755798613","-0.4064663100"," 1.248304298","-1.3089854618"," 0.3412434149"," 1.90804651053","-0.7356918067","-0.1070454252"," 0.8852127484"," 1.0449789659","-0.01775699696","-0.7715577077"," 0.8332479501","-0.02310667956","-0.64462321188","-0.39590759594","-2.3072869527"," 1.0704595669"," 0.2427966823"," 2.0209528e-15","normal"
