"names","filter"
"rna.244",1
"rna.154",0.980101472690001
"rna.194",0.977742620960309
"rna.27",0.953795243187587
"rna.232",0.941285417438338
"rna.894",0.941285417438338
"rna.191",0.935232072222904
"rna.160",0.922328876365518
"rna.896",0.922328876365518
"rna.79",0.917846084936317
"rna.156",0.917846084936317
"rna.237",0.89487525767348
"rna.641",0.8927215234855
"rna.78",0.875155569357884
"rna.5",0.872340425531915
"rna.642",0.872340425531915
"rna.580",0.855714015853035
"rna.425",0.852262150165219
"rna.514",0.846307112762625
"rna.155",0.836530841354772
"rna.516",0.836530841354772
"rna.65",0.831352025800755
"rna.14",0.817586968185503
"rna.205",0.817586968185503
"rna.622",0.817586968185503
"rna.612",0.809649042656958
"rna.768",0.80770042601069
"rna.760",0.787234042553192
"rna.234",0.785972953970092
"rna.218",0.78034362316403
"rna.298",0.78034362316403
"rna.761",0.78034362316403
"rna.158",0.774556075123108
"rna.143",0.770142614267731
"rna.233",0.770142614267731
"rna.517",0.76732973176965
"rna.840",0.764577480314622
"rna.76",0.762178153952438
"rna.519",0.760338413862281
"rna.159",0.751794932912605
"rna.400",0.743487929431168
"rna.161",0.736991199654917
"rna.260",0.722679328535881
"rna.26",0.718559251384664
"rna.418",0.713446903801445
"rna.624",0.707833788838653
"rna.879",0.707833788838653
"rna.823",0.70439350704415
"rna.283",0.702127659574468
"rna.401",0.702127659574468
"rna.835",0.701002904892244
"rna.170",0.700093956046294
"rna.219",0.690176232013859
"rna.609",0.688494288998319
"rna.605",0.681835427362009
"rna.424",0.680168779798476
"rna.868",0.678670278793723
"rna.287",0.674921835047004
"rna.84",0.672510135840387
"rna.214",0.672510135840387
"rna.508",0.672510135840387
"rna.402",0.66493477133328
"rna.780",0.66493477133328
"rna.604",0.663695729439776
"rna.236",0.662219207634308
"rna.300",0.662219207634308
"rna.187",0.659574468085106
"rna.839",0.657975482361493
"rna.16",0.653375616356038
"rna.166",0.648839662629697
"rna.94",0.645463395935924
"rna.461",0.645463395935924
"rna.590",0.637658231061071
"rna.882",0.633910242392199
"rna.131",0.631865431980363
"rna.521",0.631865431980363
"rna.267",0.631378490850423
"rna.732",0.631378490850423
"rna.585",0.630304007911679
"rna.11",0.627676126784361
"rna.13",0.626136569586316
"rna.422",0.619936743589971
"rna.195",0.619449347477124
"rna.213",0.619449347477124
"rna.513",0.619449347477124
"rna.120",0.619012475887284
"rna.429",0.619012475887284
"rna.880",0.619012475887284
"rna.596",0.614917835660429
"rna.633",0.614917835660429
"rna.618",0.613095852883295
"rna.419",0.61257517690582
"rna.137",0.609759252040321
"rna.293",0.609759252040321
"rna.560",0.609759252040321
"rna.442",0.606933929127579
"rna.462",0.606933929127579
"rna.245",0.602493972441861
"rna.138",0.601121234334651
"rna.883",0.599214049140165
"rna.80",0.595147682323666
"rna.19",0.593856662541104
"rna.180",0.585060585167003
"rna.105",0.582842117728335
"rna.613",0.57632196030885
"rna.606",0.574468085106383
"rna.838",0.568819807126833
"rna.848",0.568819807126833
"rna.691",0.56761646368655
"rna.171",0.565104336235595
