"names","filter"
"rna.830",1
"rna.477",0.97767350183315
"rna.833",0.97767350183315
"rna.594",0.958829394448375
"rna.257",0.956521739130435
"rna.222",0.943223918565023
"rna.17",0.935720298377395
"rna.831",0.934221346196121
"rna.214",0.918953206482098
"rna.155",0.914477430615163
"rna.140",0.913043478260869
"rna.533",0.897020001185971
"rna.172",0.895077651926774
"rna.175",0.890769190559092
"rna.254",0.890769190559092
"rna.401",0.87519352998295
"rna.8",0.86886928673369
"rna.793",0.86886928673369
"rna.278",0.868424055197034
"rna.187",0.861214100174542
"rna.148",0.855573668797578
"rna.165",0.855573668797578
"rna.846",0.851415327442541
"rna.796",0.842446702245764
"rna.127",0.826086956521739
"rna.596",0.826086956521739
"rna.146",0.825308557753368
"rna.1",0.811698096038728
"rna.2",0.811698096038728
"rna.149",0.806766923073842
"rna.126",0.805154675347991
"rna.3",0.792188106070658
"rna.745",0.792188106070658
"rna.154",0.787674176984655
"rna.211",0.77288444887459
"rna.411",0.77288444887459
"rna.138",0.761632801004856
"rna.535",0.760774124290708
"rna.430",0.760412723648005
"rna.153",0.756895621638906
"rna.69",0.753768102009368
"rna.224",0.753768102009368
"rna.573",0.736873915131817
"rna.16",0.728719623224613
"rna.722",0.727982199878666
"rna.436",0.724057738944742
"rna.244",0.720428353989843
"rna.203",0.716030927810719
"rna.756",0.716030927810719
"rna.283",0.70942880189117
"rna.22",0.705887436241645
"rna.161",0.698483687571603
"rna.137",0.697330468689727
"rna.753",0.697330468689727
"rna.561",0.695652173913043
"rna.6",0.684554797574636
"rna.162",0.67676602950561
"rna.811",0.674589052318587
"rna.781",0.673508412373948
"rna.245",0.672653025723563
"rna.10",0.665089501772972
"rna.121",0.660156755058881
"rna.209",0.660156755058881
"rna.577",0.656395147487213
"rna.282",0.652173913043478
"rna.253",0.651651965050268
"rna.21",0.646249246411867
"rna.488",0.645751220531128
"rna.786",0.641964575675219
"rna.711",0.64038997192466
"rna.485",0.636195805003328
"rna.377",0.633550521576649
"rna.262",0.633103705021377
"rna.132",0.631125967023964
"rna.210",0.628915854211689
"rna.434",0.627052395732868
"rna.223",0.626519867062936
"rna.263",0.620750201654774
"rna.280",0.620750201654774
"rna.795",0.620750201654774
"rna.422",0.616209173586102
"rna.584",0.616209173586102
"rna.570",0.612635470988065
"rna.260",0.611591097905474
"rna.9",0.60737524355626
"rna.18",0.605352529228723
"rna.24",0.600919016375468
"rna.659",0.596109963126989
"rna.725",0.593585131944061
"rna.116",0.587545303632318
"rna.772",0.587545303632318
"rna.25",0.58660410109989
"rna.179",0.581768447987012
"rna.808",0.581768447987012
"rna.178",0.577444296621548
"rna.700",0.576888204074238
"rna.176",0.572135854384364
"rna.397",0.564765036376899
"rna.339",0.562384484774315
"rna.277",0.559964584556472
"rna.110",0.559467319175793
"rna.113",0.552060320624707
"rna.216",0.552060320624707
"rna.202",0.550508617313812
"rna.181",0.544023429289183
"rna.105",0.543043304208556
"rna.416",0.532159568948353
"rna.447",0.528125404047105
"rna.486",0.528125404047105
"rna.595",0.526724012415609
"rna.589",0.52511611798977
"rna.748",0.524367555787415
"rna.204",0.522997851517295
"rna.826",0.522997851517295
"rna.590",0.521739130434783
"rna.723",0.521739130434783
"rna.256",0.521407762265163
"rna.84",0.521321572040214
"rna.252",0.521321572040214
"rna.709",0.513736522240598
"rna.119",0.512221370885842
"rna.825",0.512147519731584
"rna.790",0.508854694120014
"rna.361",0.506634624122523
"rna.259",0.504569086726777
"rna.427",0.504569086726777
"rna.7",0.502638302764785
"rna.213",0.502638302764785
"rna.241",0.502116731568678
"rna.565",0.49778969552451
"rna.819",0.49778969552451
"rna.246",0.49521286734913
"rna.79",0.492265609835164
"rna.582",0.491529823050771
"rna.143",0.488738973787701
"rna.717",0.488738973787701
"rna.791",0.487732301300179
"rna.62",0.4850532091621
"rna.404",0.483781426316684
